1, 419.6598579488213
2.0155148095909734, 417.8018587547854
3.0084626234132585, 424.78276747934717
4.001410437235544, 421.85296191819464
4.994358251057829, 454.0124420713279
6.009873060648802, 467.9580143058634
7.002820874471087, 456.9924944589966
8.018335684062059, 472.81306669353216
10.00423131170663, 425.7034555712271
11.019746121297603, 423.0418849486198
12.035260930888576, 429.7553143260125
13.050775740479548, 426.8258865605481
14.021156558533146, 460.8599889179932
15.036671368124118, 467.84127543824303
16.029619181946405, 470.0007555913762
17.04513399153738, 460.9106135401975
